subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
20,28,10,19,FALSE,4,2,0,1,642,6.464588303689961,6.978425496385429,1073.227235836998,7.049700908383953,1152.5139839587414
20,29,10,20,FALSE,4,2,0,1,725,6.586171654854675,6.957665402667936,1051.1766162504819,7.043578828707319,1145.4797555440646
20,30,10,21,FALSE,4,2,0,1,661,6.493753839851686,6.937609178116086,1030.3039946509086,7.037765877539019,1138.840453325983
20,31,10,22,FALSE,4,2,0,1,1771,7.479299637782834,6.918210654536854,1010.5102239806783,7.032221352240882,1132.5435962948936
20,32,10,23,FALSE,4,2,0,1,2833,7.949091499830517,6.8994280622615,991.707358510145,7.026913109557428,1126.547707930499
20,33,10,24,FALSE,4,2,0,1,718,6.576469569048224,6.881223488560646,973.8170852878482,7.021815319278393,1120.8194171938658
20,34,10,25,FALSE,4,2,0,1,1599,7.377133712833954,6.863562416931951,956.7694151670506,7.01690688490977,1115.3314283803252
20,35,10,26,FALSE,4,2,0,1,888,6.78897174299217,6.8464133331880355,940.5015842236911,7.0121703159676,1110.0610757241827
20,36,10,27,FALSE,4,2,0,1,739,6.6052979209482015,6.829747387048706,924.9571268146636,7.007590910724926,1104.9892779862648
20,37,10,28,FALSE,4,2,0,1,998,6.905753276311464,6.813538100109154,910.0850895223139,7.00315615546928,1100.099770875475
20,1,14,-12,FALSE,5,1,1,0,4142,8.3289340419555291,8.468022138877318,4760.0913531394235,8.321445748986191,4111.099331545077
20,2,14,-11,FALSE,5,1,1,0,4575,8.428361977709622,8.468022138877318,4760.0913531394235,8.321417729717638,4110.984143162612
20,3,14,-10,FALSE,5,1,1,0,4984,8.51398806046729,8.468022138877318,4760.0913531394235,8.321333793668805,4110.639097877891
20,6,14,-7,FALSE,5,1,1,0,4510,8.414052432496725,8.468022138877318,4760.0913531394235,8.319913828652561,4104.806276345823
20,7,14,-6,FALSE,5,1,1,0,4979,8.512984346642183,8.468022138877318,4760.0913531394235,8.318409487279927,4098.635888785969
20,8,14,-5,FALSE,5,1,1,0,5124,8.541690663016626,8.468022138877318,4760.0913531394235,8.315674444952396,4087.441262012443
20,9,14,-4,FALSE,5,1,1,0,4333,8.374015421739909,8.468022138877318,4760.0913531394235,8.310742786107303,4067.3330204074223
20,10,14,-3,FALSE,5,1,1,0,5114,8.539737155851132,8.468022138877318,4760.0913531394235,8.301755706378938,4030.9433376864467
20,12,14,-1,FALSE,5,1,1,0,7073,8.86403999703599,8.468022138877318,4760.0913531394235,8.249671792724817,3826.3697729320343
20,14,14,1,FALSE,5,2,0,1,2175,7.684783943522785,7.7242115064671655,2262.467942622716,8.050606072634515,3135.69485433791
20,15,14,2,FALSE,5,2,0,1,3643,8.200562797008564,7.693615546217171,2194.2938080789013,7.908798537945058,2721.119180129266
