su,bl,item,RT,itype,first,strat,bl_r
55,4,28,4442,2,12,1,-7
55,5,28,5585,2,12,1,-6
55,6,28,3589,2,12,1,-5
55,7,28,4343,2,12,1,-4
55,8,28,7243,2,12,1,-3
55,9,28,4593,2,12,1,-2
55,10,28,3237,2,12,1,-1
55,11,28,5163,2,12,1,0
55,12,28,2440,2,12,2,1
55,13,28,4891,2,12,1,2
55,14,28,2362,2,12,2,3
55,15,28,1476,2,12,2,4
55,16,28,1983,2,12,2,5
55,18,28,1596,2,12,2,7
55,19,28,2017,2,12,2,8
55,20,28,1386,2,12,2,9
55,21,28,1611,2,12,2,10
55,22,28,1069,2,12,2,11
55,23,28,1501,2,12,2,12
55,25,28,1362,2,12,2,14
55,26,28,1651,2,12,2,15
55,27,28,1612,2,12,2,16
55,28,28,1047,2,12,2,17
55,29,28,1245,2,12,2,18
55,30,28,1126,2,12,2,19
55,2,29,5300,1,11,1,-8
55,3,29,4940,1,11,1,-7
55,4,29,4391,1,11,1,-6
55,5,29,5042,1,11,1,-5
55,6,29,4728,1,11,1,-4
55,7,29,3549,1,11,1,-3
55,8,29,3386,1,11,1,-2
55,9,29,3982,1,11,1,-1
55,10,29,3484,1,11,1,0
55,11,29,1012,1,11,2,1
55,12,29,1600,1,11,2,2
55,13,29,1104,1,11,2,3
55,14,29,1200,1,11,2,4
55,15,29,939,1,11,2,5
55,17,29,1117,1,11,2,7
55,18,29,1054,1,11,2,8
55,20,29,1943,1,11,2,10
55,21,29,1575,1,11,2,11
55,22,29,1340,1,11,2,12
55,23,29,868,1,11,2,13
55,24,29,1005,1,11,2,14
55,25,29,1385,1,11,2,15
55,26,29,1037,1,11,2,16
55,27,29,1420,1,11,2,17
55,28,29,1081,1,11,2,18
55,29,29,1004,1,11,2,19
55,30,29,897,1,11,2,20
56,1,20,7076,1,8,1,-6
56,3,20,7459,1,8,1,-4
56,4,20,6899,1,8,1,-3
56,5,20,6060,1,8,1,-2
56,8,20,2597,1,8,2,1
56,9,20,1229,1,8,2,2
56,11,20,2801,1,8,2,4
56,12,20,2315,1,8,2,5
56,13,20,3195,1,8,2,6
56,14,20,1667,1,8,2,7
56,15,20,1294,1,8,2,8
56,16,20,978,1,8,2,9
56,17,20,1483,1,8,2,10
56,18,20,1453,1,8,2,11
56,19,20,1091,1,8,2,12
56,20,20,883,1,8,2,13
56,21,20,1211,1,8,2,14
56,22,20,1179,1,8,2,15
56,24,20,1918,1,8,2,17
56,25,20,840,1,8,2,18
56,26,20,916,1,8,2,19
56,27,20,1052,1,8,2,20
56,28,20,1875,1,8,2,21
56,29,20,2997,1,8,2,22
56,30,20,915,1,8,2,23
56,31,20,862,1,8,2,24
56,1,21,7828,2,6,1,-4
56,2,21,7729,2,6,1,-3
56,3,21,7877,2,6,1,-2
56,5,21,5692,2,6,1,0
56,6,21,3228,2,6,2,1
56,8,21,5475,2,6,1,3
56,9,21,5523,2,6,1,4
56,10,21,2610,2,6,2,5
56,14,21,2675,2,6,2,9
56,17,21,1557,2,6,2,12
56,18,21,1146,2,6,2,13
56,19,21,1174,2,6,2,14
56,20,21,1002,2,6,2,15
56,21,21,1139,2,6,2,16
56,22,21,1728,2,6,2,17
56,23,21,963,2,6,2,18
56,25,21,875,2,6,2,20
56,26,21,1472,2,6,2,21
56,27,21,1399,2,6,2,22
56,28,21,1480,2,6,2,23
56,29,21,990,2,6,2,24
56,31,21,963,2,6,2,26
56,1,22,5465,2,2,1,0
56,2,22,990,2,2,2,1
56,3,22,989,2,2,2,2
56,4,22,1745,2,2,2,3
56,5,22,5595,2,2,1,4
56,6,22,643,2,2,2,5
56,7,22,1130,2,2,2,6
56,8,22,1736,2,2,2,7
56,9,22,7811,2,2,1,8
56,10,22,847,2,2,2,9
56,11,22,809,2,2,2,10
56,12,22,1269,2,2,2,11
56,14,22,985,2,2,2,13
56,15,22,2418,2,2,2,14
56,16,22,1980,2,2,2,15
56,17,22,1270,2,2,2,16
56,18,22,1009,2,2,2,17
56,19,22,916,2,2,2,18
56,20,22,1247,2,2,2,19
56,21,22,1449,2,2,2,20
56,22,22,1293,2,2,2,21
56,23,22,1113,2,2,2,22
56,24,22,1025,2,2,2,23
56,25,22,1046,2,2,2,24
56,26,22,1530,2,2,2,25
56,27,22,975,2,2,2,26
56,28,22,901,2,2,2,27
56,29,22,1364,2,2,2,28
56,30,22,827,2,2,2,29
56,31,22,818,2,2,2,30
56,1,23,6086,1,10,1,-8
56,2,23,5454,1,10,1,-7
56,4,23,8987,1,10,1,-5
56,9,23,5198,1,10,1,0
56,10,23,3239,1,10,2,1
56,13,23,3528,1,10,2,4
56,14,23,1299,1,10,2,5
56,16,23,1009,1,10,2,7
56,17,23,2386,1,10,2,8
56,18,23,1988,1,10,2,9
56,19,23,1399,1,10,2,10
56,20,23,1151,1,10,2,11
56,21,23,1784,1,10,2,12
56,22,23,1625,1,10,2,13
56,23,23,1415,1,10,2,14
56,24,23,1333,1,10,2,15
56,26,23,1127,1,10,2,17
56,27,23,1482,1,10,2,18
56,28,23,884,1,10,2,19
56,29,23,1596,1,10,2,20
56,30,23,1310,1,10,2,21
56,31,23,1428,1,10,2,22
56,1,24,4681,1,4,1,-2
56,2,24,5001,1,4,1,-1
56,3,24,4422,1,4,1,0
56,4,24,1257,1,4,2,1
56,5,24,1443,1,4,2,2
56,6,24,1389,1,4,2,3
56,7,24,2345,1,4,2,4
56,10,24,3642,1,4,2,7
56,11,24,2470,1,4,2,8
56,13,24,2324,1,4,2,10
56,14,24,958,1,4,2,11
56,15,24,1747,1,4,2,12
56,16,24,1531,1,4,2,13
56,17,24,1772,1,4,2,14
56,19,24,1147,1,4,2,16
56,20,24,1581,1,4,2,17
56,21,24,2016,1,4,2,18
56,22,24,1773,1,4,2,19
56,23,24,1180,1,4,2,20
56,24,24,1494,1,4,2,21
56,25,24,1915,1,4,2,22
56,26,24,1835,1,4,2,23
56,27,24,1501,1,4,2,24
56,28,24,2403,1,4,2,25
56,29,24,1029,1,4,2,26
56,30,24,1507,1,4,2,27
56,31,24,1021,1,4,2,28
56,1,25,6568,1,8,1,-6
56,4,25,5498,1,8,1,-3
56,6,25,5674,1,8,1,-1
56,8,25,2189,1,8,2,1
56,9,25,2674,1,8,2,2
56,10,25,4081,1,8,2,3
56,11,25,2794,1,8,2,4
56,14,25,1409,1,8,2,7
56,15,25,1103,1,8,2,8
56,16,25,1984,1,8,2,9
56,17,25,837,1,8,2,10
56,18,25,1515,1,8,2,11
56,19,25,734,1,8,2,12
56,20,25,1385,1,8,2,13
56,21,25,793,1,8,2,14
56,22,25,909,1,8,2,15
56,23,25,1226,1,8,2,16
56,24,25,976,1,8,2,17
56,25,25,1537,1,8,2,18
56,26,25,1007,1,8,2,19
56,27,25,705,1,8,2,20
56,28,25,931,1,8,2,21
56,29,25,654,1,8,2,22
56,30,25,1084,1,8,2,23
56,31,25,1023,1,8,2,24
56,1,26,9614,2,6,1,-4
56,3,26,6186,2,6,1,-2
56,4,26,7246,2,6,1,-1
56,5,26,6802,2,6,1,0
56,6,26,3312,2,6,2,1
56,7,26,2248,2,6,2,2
56,8,26,1343,2,6,2,3
56,9,26,6826,2,6,1,4
56,10,26,1787,2,6,2,5
56,11,26,1686,2,6,2,6
56,12,26,2507,2,6,2,7
56,13,26,1949,2,6,2,8
56,14,26,992,2,6,2,9
56,15,26,1233,2,6,2,10
56,16,26,1543,2,6,2,11
56,17,26,1340,2,6,2,12
56,18,26,888,2,6,2,13
56,19,26,717,2,6,2,14
56,20,26,1034,2,6,2,15
56,21,26,1105,2,6,2,16
56,22,26,2114,2,6,2,17
56,23,26,1078,2,6,2,18
56,24,26,1394,2,6,2,19
56,25,26,1021,2,6,2,20
56,26,26,1182,2,6,2,21
56,27,26,951,2,6,2,22
56,28,26,1245,2,6,2,23
56,29,26,1111,2,6,2,24
56,30,26,983,2,6,2,25
56,31,26,1458,2,6,2,26
56,1,27,6101,1,9,1,-7
56,2,27,8230,1,9,1,-6
56,4,27,6371,1,9,1,-4
56,5,27,6280,1,9,1,-3
56,6,27,5730,1,9,1,-2
56,8,27,6558,1,9,1,0
56,9,27,1386,1,9,2,1
56,10,27,1279,1,9,2,2
56,11,27,1069,1,9,2,3
56,12,27,1742,1,9,2,4
56,13,27,2223,1,9,2,5
56,14,27,1304,1,9,2,6
56,15,27,954,1,9,2,7
56,16,27,1250,1,9,2,8
56,17,27,1342,1,9,2,9
56,18,27,961,1,9,2,10
56,19,27,951,1,9,2,11
56,20,27,1242,1,9,2,12
56,21,27,1234,1,9,2,13
56,23,27,862,1,9,2,15
56,24,27,1771,1,9,2,16
56,25,27,949,1,9,2,17
56,26,27,1066,1,9,2,18
56,27,27,951,1,9,2,19
56,28,27,857,1,9,2,20
56,30,27,1336,1,9,2,22
56,31,27,1207,1,9,2,23
56,1,28,5850,1,6,1,-4
56,2,28,5229,1,6,1,-3
56,4,28,6050,1,6,1,-1
56,5,28,6059,1,6,1,0
56,6,28,1474,1,6,2,1
56,7,28,1306,1,6,2,2
56,8,28,1253,1,6,2,3
56,9,28,1316,1,6,2,4
56,10,28,1107,1,6,2,5
56,11,28,1462,1,6,2,6
56,12,28,1199,1,6,2,7
56,13,28,1279,1,6,2,8
56,14,28,936,1,6,2,9
56,15,28,1096,1,6,2,10
56,16,28,1039,1,6,2,11
56,17,28,998,1,6,2,12
56,18,28,1058,1,6,2,13
56,19,28,777,1,6,2,14
56,20,28,852,1,6,2,15
56,21,28,1543,1,6,2,16
56,23,28,734,1,6,2,18
56,24,28,961,1,6,2,19
56,25,28,1012,1,6,2,20
56,26,28,1008,1,6,2,21
56,27,28,1914,1,6,2,22
56,28,28,1506,1,6,2,23
56,29,28,693,1,6,2,24
56,30,28,877,1,6,2,25
56,31,28,1295,1,6,2,26
56,1,29,5823,1,5,1,-3
56,2,29,4002,1,5,1,-2
56,3,29,5112,1,5,1,-1
56,4,29,5595,1,5,1,0
56,5,29,2067,1,5,2,1
56,6,29,2507,1,5,2,2
56,7,29,1645,1,5,2,3
56,8,29,1648,1,5,2,4
56,9,29,1282,1,5,2,5
56,10,29,1056,1,5,2,6
56,11,29,1012,1,5,2,7
56,12,29,1355,1,5,2,8
56,13,29,1063,1,5,2,9
56,14,29,1088,1,5,2,10
56,15,29,845,1,5,2,11
56,16,29,835,1,5,2,12
56,17,29,1328,1,5,2,13
56,18,29,958,1,5,2,14
56,19,29,1059,1,5,2,15
56,20,29,1019,1,5,2,16
56,21,29,1427,1,5,2,17
56,22,29,891,1,5,2,18
56,23,29,844,1,5,2,19
56,24,29,1088,1,5,2,20
56,25,29,1227,1,5,2,21
56,26,29,1682,1,5,2,22
56,27,29,798,1,5,2,23
56,29,29,982,1,5,2,25
56,30,29,1000,1,5,2,26
56,31,29,851,1,5,2,27
59,1,20,11211,1,7,1,-5
59,3,20,11906,1,7,1,-3
59,4,20,10152,1,7,1,-2
59,7,20,1326,1,7,2,1
59,9,20,1227,1,7,2,3
59,10,20,2020,1,7,2,4
59,12,20,1352,1,7,2,6
59,13,20,815,1,7,2,7
59,14,20,1843,1,7,2,8
59,15,20,1353,1,7,2,9
59,16,20,1440,1,7,2,10
59,17,20,1190,1,7,2,11
59,18,20,969,1,7,2,12
59,19,20,1918,1,7,2,13
59,20,20,1061,1,7,2,14
59,21,20,1278,1,7,2,15
59,22,20,1059,1,7,2,16
59,23,20,1074,1,7,2,17
59,24,20,1291,1,7,2,18
59,25,20,1081,1,7,2,19
59,27,20,995,1,7,2,21
59,29,20,1414,1,7,2,23
59,30,20,1158,1,7,2,24
59,31,20,6131,1,7,2,25
59,32,20,842,1,7,2,26
59,33,20,1222,1,7,2,27
59,34,20,1063,1,7,2,28
59,35,20,2398,1,7,2,29
59,36,20,3159,1,7,2,30
59,37,20,1144,1,7,2,31
59,38,20,1477,1,7,2,32
59,39,20,1339,1,7,2,33
59,1,21,12140,2,4,1,-2
59,2,21,12379,2,4,1,-1
59,3,21,11854,2,4,1,0
59,4,21,1827,2,4,2,1
59,5,21,11282,2,4,1,2
59,6,21,3371,2,4,2,3
59,8,21,2953,2,4,2,5
59,10,21,690,2,4,2,7
59,11,21,2013,2,4,2,8
59,12,21,2007,2,4,2,9
59,13,21,2754,2,4,2,10
59,14,21,2828,2,4,2,11
59,15,21,1172,2,4,2,12
59,16,21,1626,2,4,2,13
59,17,21,1405,2,4,2,14
59,18,21,899,2,4,2,15
59,19,21,1309,2,4,2,16
59,20,21,1671,2,4,2,17
59,21,21,1260,2,4,2,18
59,22,21,1190,2,4,2,19
59,23,21,1061,2,4,2,20
59,25,21,2986,2,4,2,22
59,26,21,1162,2,4,2,23
59,27,21,1513,2,4,2,24
59,28,21,1106,2,4,2,25
59,29,21,3596,2,4,2,26
59,30,21,1123,2,4,2,27
59,31,21,998,2,4,2,28
59,32,21,1412,2,4,2,29
59,33,21,1256,2,4,2,30
59,34,21,1267,2,4,2,31
59,35,21,995,2,4,2,32
59,36,21,1153,2,4,2,33
59,37,21,1265,2,4,2,34
59,38,21,2012,2,4,2,35
59,39,21,1171,2,4,2,36
59,1,22,8243,1,3,1,-1
59,2,22,9807,1,3,1,0
59,3,22,913,1,3,2,1
59,4,22,1293,1,3,2,2
59,5,22,1384,1,3,2,3
59,6,22,951,1,3,2,4
59,7,22,945,1,3,2,5
59,8,22,1221,1,3,2,6
59,9,22,1131,1,3,2,7
59,10,22,953,1,3,2,8
59,11,22,1102,1,3,2,9
59,12,22,642,1,3,2,10
59,13,22,890,1,3,2,11
59,14,22,1010,1,3,2,12
59,15,22,740,1,3,2,13
59,16,22,666,1,3,2,14
59,17,22,862,1,3,2,15
59,18,22,868,1,3,2,16
59,19,22,983,1,3,2,17
59,21,22,898,1,3,2,19
59,22,22,761,1,3,2,20
59,23,22,916,1,3,2,21
59,24,22,741,1,3,2,22
59,25,22,799,1,3,2,23
59,26,22,1232,1,3,2,24
59,27,22,997,1,3,2,25
59,28,22,1139,1,3,2,26
59,29,22,861,1,3,2,27
59,30,22,2614,1,3,2,28
59,31,22,3991,1,3,2,29
59,32,22,985,1,3,2,30
59,33,22,750,1,3,2,31
59,34,22,933,1,3,2,32
59,35,22,1272,1,3,2,33
59,36,22,761,1,3,2,34
59,37,22,932,1,3,2,35
59,38,22,4893,1,3,2,36
59,39,22,1222,1,3,2,37
59,1,23,9855,1,5,1,-3
59,2,23,10627,1,5,1,-2
59,3,23,10250,1,5,1,-1
59,4,23,10208,1,5,1,0
59,5,23,1484,1,5,2,1
59,6,23,1361,1,5,2,2
59,8,23,1331,1,5,2,4
59,10,23,1206,1,5,2,6
59,11,23,2354,1,5,2,7
59,12,23,1407,1,5,2,8
59,13,23,1470,1,5,2,9
59,14,23,1464,1,5,2,10
59,15,23,2533,1,5,2,11
59,16,23,1237,1,5,2,12
59,17,23,1128,1,5,2,13
59,18,23,2912,1,5,2,14
59,19,23,1433,1,5,2,15
59,20,23,1162,1,5,2,16
59,21,23,993,1,5,2,17
59,22,23,942,1,5,2,18
59,23,23,1175,1,5,2,19
59,24,23,1568,1,5,2,20
59,25,23,1534,1,5,2,21
59,26,23,773,1,5,2,22
59,27,23,1817,1,5,2,23
59,28,23,1799,1,5,2,24
59,29,23,1509,1,5,2,25
59,30,23,1202,1,5,2,26
59,31,23,1777,1,5,2,27
59,32,23,3548,1,5,2,28
59,33,23,953,1,5,2,29
59,34,23,1096,1,5,2,30
59,35,23,796,1,5,2,31
59,36,23,1244,1,5,2,32
59,37,23,2166,1,5,2,33
59,38,23,1075,1,5,2,34
59,39,23,2134,1,5,2,35
59,1,24,7546,1,6,1,-4
59,2,24,10218,1,6,1,-3
59,3,24,8798,1,6,1,-2
59,4,24,8916,1,6,1,-1
59,5,24,8763,1,6,1,0
59,6,24,2329,1,6,2,1
59,7,24,2022,1,6,2,2
59,8,24,1782,1,6,2,3
59,9,24,1421,1,6,2,4
59,10,24,1193,1,6,2,5
59,11,24,3187,1,6,2,6
59,12,24,4761,1,6,2,7
59,13,24,2269,1,6,2,8
59,14,24,1617,1,6,2,9
59,15,24,1861,1,6,2,10
59,16,24,1252,1,6,2,11
59,17,24,998,1,6,2,12
59,18,24,1456,1,6,2,13
59,19,24,1887,1,6,2,14
59,20,24,1295,1,6,2,15
59,21,24,2174,1,6,2,16
59,22,24,1690,1,6,2,17
59,23,24,1805,1,6,2,18
59,24,24,1881,1,6,2,19
59,25,24,1131,1,6,2,20
59,26,24,1985,1,6,2,21
59,27,24,2078,1,6,2,22
59,28,24,1637,1,6,2,23
59,29,24,1311,1,6,2,24
59,30,24,1073,1,6,2,25
59,31,24,1050,1,6,2,26
59,32,24,922,1,6,2,27
59,33,24,1164,1,6,2,28
59,34,24,1619,1,6,2,29
59,35,24,1896,1,6,2,30
59,36,24,8531,1,6,2,31
59,37,24,5741,1,6,2,32
59,38,24,918,1,6,2,33
59,39,24,3585,1,6,2,34
59,1,25,10386,1,7,1,-5
59,2,25,11084,1,7,1,-4
59,3,25,9648,1,7,1,-3
59,4,25,9566,1,7,1,-2
59,5,25,9418,1,7,1,-1
59,7,25,1384,1,7,2,1
59,8,25,3178,1,7,2,2
59,10,25,774,1,7,2,4
59,12,25,1332,1,7,2,6
59,13,25,1326,1,7,2,7
59,14,25,843,1,7,2,8
59,15,25,981,1,7,2,9
59,16,25,2009,1,7,2,10
59,17,25,1154,1,7,2,11
59,18,25,944,1,7,2,12
59,19,25,1240,1,7,2,13
59,20,25,932,1,7,2,14
59,21,25,1134,1,7,2,15
59,22,25,896,1,7,2,16
59,23,25,920,1,7,2,17
59,24,25,1653,1,7,2,18
59,25,25,1424,1,7,2,19
59,27,25,899,1,7,2,21
59,28,25,1437,1,7,2,22
59,29,25,1930,1,7,2,23
59,31,25,2107,1,7,2,25
59,32,25,1374,1,7,2,26
59,33,25,2048,1,7,2,27
59,34,25,1020,1,7,2,28
59,35,25,937,1,7,2,29
59,36,25,703,1,7,2,30
59,37,25,992,1,7,2,31
59,38,25,1560,1,7,2,32
59,39,25,1422,1,7,2,33
59,1,26,11280,2,5,1,-3
59,2,26,12133,2,5,1,-2
59,3,26,11866,2,5,1,-1
59,5,26,2124,2,5,2,1
59,6,26,12646,2,5,1,2
59,7,26,2955,2,5,2,3
59,8,26,1604,2,5,2,4
59,9,26,1718,2,5,2,5
59,10,26,658,2,5,2,6
59,13,26,1279,2,5,2,9
59,14,26,1110,2,5,2,10
59,15,26,1854,2,5,2,11
59,16,26,1056,2,5,2,12
59,17,26,1334,2,5,2,13
59,18,26,1523,2,5,2,14
59,19,26,1807,2,5,2,15
59,20,26,983,2,5,2,16
59,21,26,924,2,5,2,17
59,22,26,1020,2,5,2,18
59,23,26,1605,2,5,2,19
59,24,26,2540,2,5,2,20
59,25,26,1952,2,5,2,21
59,27,26,1692,2,5,2,23
59,28,26,834,2,5,2,24
59,29,26,1741,2,5,2,25
59,30,26,1882,2,5,2,26
59,31,26,1590,2,5,2,27
59,32,26,1992,2,5,2,28
59,34,26,1239,2,5,2,30
59,35,26,3748,2,5,2,31
59,36,26,1429,2,5,2,32
59,38,26,1587,2,5,2,34
59,39,26,4715,2,5,2,35
59,1,27,10808,1,6,1,-4
59,2,27,10743,1,6,1,-3
59,3,27,10698,1,6,1,-2
59,4,27,10427,1,6,1,-1
59,5,27,10595,1,6,1,0
59,6,27,1971,1,6,2,1
59,7,27,1443,1,6,2,2
59,8,27,1289,1,6,2,3
59,9,27,1202,1,6,2,4
59,10,27,1026,1,6,2,5
59,11,27,1008,1,6,2,6
59,12,27,1554,1,6,2,7
59,13,27,1208,1,6,2,8
59,14,27,1395,1,6,2,9
59,15,27,978,1,6,2,10
59,16,27,1490,1,6,2,11
59,17,27,1145,1,6,2,12
59,18,27,884,1,6,2,13
59,19,27,983,1,6,2,14
59,20,27,1917,1,6,2,15
59,21,27,2592,1,6,2,16
59,22,27,2892,1,6,2,17
59,24,27,1283,1,6,2,19
59,25,27,1613,1,6,2,20
59,26,27,1613,1,6,2,21
59,27,27,4160,1,6,2,22
59,28,27,1898,1,6,2,23
59,29,27,1593,1,6,2,24
59,30,27,1520,1,6,2,25
59,31,27,4447,1,6,2,26
59,32,27,1722,1,6,2,27
59,33,27,1121,1,6,2,28
59,34,27,1626,1,6,2,29
59,35,27,7221,1,6,2,30
59,36,27,1586,1,6,2,31
59,37,27,970,1,6,2,32
59,38,27,3426,1,6,2,33
59,39,27,2946,1,6,2,34
59,1,28,8879,1,2,1,0
59,2,28,1129,1,2,2,1
59,3,28,964,1,2,2,2
59,4,28,1042,1,2,2,3
59,5,28,1586,1,2,2,4
59,6,28,1170,1,2,2,5
59,7,28,1287,1,2,2,6
59,8,28,1094,1,2,2,7
59,10,28,1063,1,2,2,9
59,11,28,1129,1,2,2,10
59,12,28,926,1,2,2,11
59,13,28,939,1,2,2,12
59,14,28,1059,1,2,2,13
59,15,28,668,1,2,2,14
59,16,28,968,1,2,2,15
59,17,28,1483,1,2,2,16
59,18,28,996,1,2,2,17
59,19,28,1015,1,2,2,18
59,20,28,871,1,2,2,19
59,21,28,771,1,2,2,20
59,22,28,968,1,2,2,21
59,23,28,1497,1,2,2,22
59,24,28,690,1,2,2,23
59,25,28,914,1,2,2,24
59,26,28,1321,1,2,2,25
59,27,28,818,1,2,2,26
59,28,28,803,1,2,2,27
59,29,28,2869,1,2,2,28
59,30,28,1013,1,2,2,29
59,31,28,1111,1,2,2,30
59,32,28,4230,1,2,2,31
59,33,28,922,1,2,2,32
59,34,28,3958,1,2,2,33
59,35,28,1280,1,2,2,34
59,36,28,2288,1,2,2,35
59,37,28,7332,1,2,2,36
59,38,28,852,1,2,2,37
59,39,28,11127,1,2,2,38
59,1,29,8645,1,2,1,0
59,2,29,1875,1,2,2,1
59,3,29,1300,1,2,2,2
59,4,29,746,1,2,2,3
59,5,29,977,1,2,2,4
59,6,29,770,1,2,2,5
59,7,29,922,1,2,2,6
59,8,29,889,1,2,2,7
59,9,29,811,1,2,2,8
59,10,29,868,1,2,2,9
59,11,29,788,1,2,2,10
59,12,29,846,1,2,2,11
59,13,29,837,1,2,2,12
59,14,29,801,1,2,2,13
59,15,29,661,1,2,2,14
59,16,29,858,1,2,2,15
59,17,29,752,1,2,2,16
59,18,29,895,1,2,2,17
59,19,29,3694,1,2,2,18
59,20,29,783,1,2,2,19
59,21,29,714,1,2,2,20
59,22,29,1113,1,2,2,21
59,23,29,1081,1,2,2,22
59,24,29,738,1,2,2,23
59,25,29,705,1,2,2,24
59,26,29,854,1,2,2,25
59,27,29,900,1,2,2,26
59,28,29,729,1,2,2,27
59,29,29,1038,1,2,2,28
59,30,29,765,1,2,2,29
59,31,29,1238,1,2,2,30
59,32,29,1348,1,2,2,31
59,33,29,774,1,2,2,32
59,34,29,753,1,2,2,33
59,35,29,869,1,2,2,34
59,36,29,414,1,2,2,35
59,37,29,730,1,2,2,36
59,38,29,908,1,2,2,37
59,39,29,2961,1,2,2,38
63,1,20,6941,1,9,1,-7
63,2,20,6290,1,9,1,-6
63,3,20,6497,1,9,1,-5
63,4,20,6779,1,9,1,-4
63,5,20,7821,1,9,1,-3
63,6,20,8422,1,9,1,-2
63,7,20,11128,1,9,1,-1
63,9,20,716,1,9,2,1
63,10,20,2547,1,9,2,2
63,12,20,2202,1,9,2,4
63,13,20,1314,1,9,2,5
63,15,20,764,1,9,2,7
63,16,20,1241,1,9,2,8
63,17,20,647,1,9,2,9
63,20,20,3986,1,9,2,12
63,22,20,1034,1,9,2,14
63,23,20,936,1,9,2,15
63,24,20,1913,1,9,2,16
63,1,21,7595,1,10,1,-8
63,2,21,6064,1,10,1,-7
63,3,21,6913,1,10,1,-6
63,4,21,7943,1,10,1,-5
63,5,21,8432,1,10,1,-4
63,6,21,10487,1,10,1,-3
63,7,21,11271,1,10,1,-2
63,8,21,8833,1,10,1,-1
63,10,21,2097,1,10,2,1
63,11,21,1379,1,10,2,2
63,14,21,1223,1,10,2,5
63,15,21,936,1,10,2,6
63,16,21,936,1,10,2,7
63,18,21,1193,1,10,2,9
63,19,21,953,1,10,2,10
63,20,21,1169,1,10,2,11
63,21,21,970,1,10,2,12
63,22,21,933,1,10,2,13
63,24,21,872,1,10,2,15
63,25,21,1358,1,10,2,16
63,3,22,5504,2,5,1,-1
63,4,22,5739,2,5,1,0
63,5,22,2999,2,5,2,1
63,7,22,1155,2,5,2,3
63,8,22,9139,2,5,1,4
63,9,22,859,2,5,2,5
63,10,22,1263,2,5,2,6
63,11,22,797,2,5,2,7
63,12,22,852,2,5,2,8
63,13,22,751,2,5,2,9
63,14,22,982,2,5,2,10
63,15,22,932,2,5,2,11
63,16,22,1043,2,5,2,12
63,17,22,934,2,5,2,13
63,18,22,733,2,5,2,14
63,19,22,1924,2,5,2,15
63,20,22,784,2,5,2,16
63,21,22,799,2,5,2,17
63,22,22,756,2,5,2,18
63,23,22,908,2,5,2,19
63,24,22,845,2,5,2,20
63,25,22,774,2,5,2,21
63,1,23,5588,1,9,1,-7
63,2,23,6235,1,9,1,-6
63,3,23,6217,1,9,1,-5
63,4,23,6680,1,9,1,-4
63,5,23,6451,1,9,1,-3
63,6,23,8035,1,9,1,-2
63,7,23,9039,1,9,1,-1
63,8,23,8190,1,9,1,0
63,9,23,3072,1,9,2,1
63,10,23,1581,1,9,2,2
63,11,23,3387,1,9,2,3
63,12,23,8253,1,9,2,4
63,13,23,1249,1,9,2,5
63,14,23,1261,1,9,2,6
63,16,23,1014,1,9,2,8
63,17,23,2419,1,9,2,9
63,18,23,1095,1,9,2,10
63,19,23,1141,1,9,2,11
63,21,23,1095,1,9,2,13
63,23,23,935,1,9,2,15
63,24,23,2282,1,9,2,16
63,25,23,1677,1,9,2,17
63,2,24,5608,2,5,1,-2
63,4,24,5768,2,5,1,0
63,5,24,1326,2,5,2,1
63,8,24,1770,2,5,2,4
63,9,24,10370,2,5,1,5
63,10,24,1756,2,5,2,6
63,11,24,3249,2,5,2,7
63,12,24,837,2,5,2,8
63,13,24,1580,2,5,2,9
63,14,24,1722,2,5,2,10
63,15,24,1195,2,5,2,11
63,16,24,1199,2,5,2,12
63,18,24,2910,2,5,2,14
63,19,24,1429,2,5,2,15
63,20,24,1178,2,5,2,16
63,21,24,911,2,5,2,17
63,22,24,1119,2,5,2,18
63,23,24,913,2,5,2,19
63,24,24,1160,2,5,2,20
63,25,24,1384,2,5,2,21
63,2,25,6144,1,8,1,-5
63,3,25,8005,1,8,1,-4
63,4,25,8111,1,8,1,-3
63,5,25,6153,1,8,1,-2
63,6,25,8067,1,8,1,-1
63,8,25,1257,1,8,2,1
63,9,25,1441,1,8,2,2
63,10,25,1467,1,8,2,3
63,11,25,1136,1,8,2,4
63,12,25,3687,1,8,2,5
63,13,25,1053,1,8,2,6
63,14,25,5755,1,8,2,7
63,15,25,1430,1,8,2,8
63,16,25,1691,1,8,2,9
63,17,25,2020,1,8,2,10
63,18,25,1662,1,8,2,11
63,19,25,1970,1,8,2,12
63,20,25,2177,1,8,2,13
63,21,25,1055,1,8,2,14
63,22,25,1162,1,8,2,15
63,23,25,781,1,8,2,16
63,24,25,1129,1,8,2,17
63,1,26,6684,1,5,1,-3
63,3,26,6587,1,5,1,-1
63,5,26,3133,1,5,2,1
63,6,26,2999,1,5,2,2
63,8,26,3299,1,5,2,4
63,9,26,3069,1,5,2,5
63,11,26,1893,1,5,2,7
63,12,26,1552,1,5,2,8
63,13,26,1133,1,5,2,9
63,15,26,1568,1,5,2,11
63,16,26,1458,1,5,2,12
63,17,26,1787,1,5,2,13
63,18,26,1543,1,5,2,14
63,19,26,1275,1,5,2,15
63,20,26,1530,1,5,2,16
63,21,26,786,1,5,2,17
63,22,26,1231,1,5,2,18
63,23,26,1279,1,5,2,19
63,24,26,1467,1,5,2,20
