subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
12,27,2,26,FALSE,10,2,0,1,900,6.802394763324311,6.823620424446255,919.3072749797043,6.856709170625436,950.234855754642
12,28,2,27,FALSE,10,2,0,1,729,6.591673732008658,6.821962811446477,917.7846815738525,6.856708909387179,950.2346075169772
12,29,2,28,FALSE,10,2,0,1,1038,6.945051063725834,6.820363372460955,916.3179142889081,6.856708685838658,950.2343950934597
12,30,2,29,FALSE,10,2,0,1,765,6.639875833826536,6.818818162314645,914.9031039216792,6.856708493415896,950.2342122467504
12,31,2,30,FALSE,10,2,0,1,1238,7.121252453244542,6.817323624029008,913.5367674806074,6.856708326879238,950.2340539979333
12,32,2,31,FALSE,10,2,0,1,1348,7.206377291472252,6.815876539505056,912.2157585986016,6.8567081820122056,950.233916340356
12,33,2,32,FALSE,10,2,0,1,774,6.651571873589727,6.814473987797526,910.9372256426226,6.856708055396042,950.2337960253905
12,34,2,33,FALSE,10,2,0,1,753,6.6240652277998935,6.813113309619795,909.6985761311956,6.856707944239215,950.2336904004228
12,35,2,34,FALSE,10,2,0,1,869,6.767343125265392,6.811792076995354,908.4974463546566,6.85670784624728,950.2335972851897
12,36,2,35,FALSE,10,2,0,1,414,6.025865973825314,6.810508067185542,907.3316753122409,6.856707759522679,950.233514876563
12,37,2,36,FALSE,10,2,0,1,730,6.593044534142437,6.809259240190277,906.1992822511347,6.856707682486942,950.2334416746269
12,38,2,37,FALSE,10,2,0,1,908,6.811244378601294,6.808043719249824,905.0984472268859,6.8567076138198395,950.2333764248522
12,39,2,38,FALSE,10,2,0,1,2961,7.993282328101591,6.806859773879722,904.0274942108367,6.856707552411417,950.2333180725215
13,1,9,-7,FALSE,1,1,1,0,6941,8.845201135339584,8.949429927313627,7703.499054717419,8.872570166040868,7133.59194774095
